name	search_text	ric	boost
Bank Of Princeton	BPRN Bank Bank Of Bank Of Princeton	BPRN.OQ	0.01888562
Elevate Credit Inc	ELVT Elevate Elevate Credit Elevate Credit Inc	ELVT.N	0.018856005
Rocky Brands Inc	RCKY Rocky Rocky Brands Rocky Brands Inc	RCKY.OQ	0.018853609
OncoCyte Corp	OCX OncoCyte OncoCyte Corp	OCX.A	0.018844461
Tetra Technologies Inc	TTI Tetra Tetra Technologies Tetra Technologies Inc	TTI.N	0.018811561
CBL & Associates Properties Inc	CBL CBL CBL & CBL & Associates CBL & Associates Properties CBL & Associates Properties Inc	CBL.N	0.018801423
Iteris Inc	ITI Iteris Iteris Inc	ITI.OQ	0.018785973
Maui Land & Pineapple Company Inc	MLP Maui Maui Land Maui Land & Maui Land & Pineapple Maui Land & Pineapple Company Maui Land & Pineapple Company Inc	MLP.N	0.018749414
Penns Woods Bancorp Inc	PWOD Penns Penns Woods Penns Woods Bancorp Penns Woods Bancorp Inc	PWOD.OQ	0.018696354
Crimson Wine Group Ltd	CWGL Crimson Crimson Wine Crimson Wine Group Crimson Wine Group Ltd	CWGL.PK	0.018660193000000002
Berkshire Bancorp Inc	BERK Berkshire Berkshire Bancorp Berkshire Bancorp Inc	BERK.PK	0.018607223
Livexlive Media Inc	LIVX Livexlive Livexlive Media Livexlive Media Inc	LIVX.OQ	0.018593568
Riverview Bancorp Inc	RVSB Riverview Riverview Bancorp Riverview Bancorp Inc	RVSB.OQ	0.018545028999999998
Aerohive Networks Inc	HIVE Aerohive Aerohive Networks Aerohive Networks Inc	HIVE.N	0.018539623999999998
NeoPhotonics Corp	NPTN NeoPhotonics NeoPhotonics Corp	NPTN.N	0.018499245
Wrap Technologies Inc	WRTC Wrap Wrap Technologies Wrap Technologies Inc	WRTC.OQ	0.018477468
MVB Financial Corp	MVBF MVB MVB Financial MVB Financial Corp	MVBF.OQ	0.018477342
Success Entertainment Group International Inc	SEGN Success Success Entertainment Success Entertainment Group Success Entertainment Group International Success Entertainment Group International Inc	SEGN.PK	0.018473994
Northeast Bank	NBN Northeast Northeast Bank	NBN.OQ	0.018467196
Saratoga Investment Corp	SAR Saratoga Saratoga Investment Saratoga Investment Corp	SAR.N	0.01846076
Ocular Therapeutix Inc	OCUL Ocular Ocular Therapeutix Ocular Therapeutix Inc	OCUL.OQ	0.018444198999999998
Tri City Bankshares Corp	TRCY Tri Tri City Tri City Bankshares Tri City Bankshares Corp	TRCY.PK	0.018425047
BlueLinx Holdings Inc	BXC BlueLinx BlueLinx Holdings BlueLinx Holdings Inc	BXC.N	0.018409071000000003
AcelRx Pharmaceuticals Inc	ACRX AcelRx AcelRx Pharmaceuticals AcelRx Pharmaceuticals Inc	ACRX.OQ	0.018349597
Kaopu Group Inc	LNGB Kaopu Kaopu Group Kaopu Group Inc	LNGB.PK	0.018331128999999998
NII Holdings Inc	NIHD NII NII Holdings NII Holdings Inc	NIHD.OQ	0.018315629
Esquire Financial Holdings Inc	ESQ Esquire Esquire Financial Esquire Financial Holdings Esquire Financial Holdings Inc	ESQ.OQ	0.018294833
Coastal Financial Corp	CCB Coastal Coastal Financial Coastal Financial Corp	CCB.OQ	0.018230083
John Marshall Bancorp Inc	JMSB John John Marshall John Marshall Bancorp John Marshall Bancorp Inc	JMSB.PK	0.018205399
Pacific Mercantile Bancorp	PMBC Pacific Pacific Mercantile Pacific Mercantile Bancorp	PMBC.OQ	0.018200972
Invacare Corp	IVC Invacare Invacare Corp	IVC.N	0.018194145
VBI Vaccines Inc	VBIV VBI VBI Vaccines VBI Vaccines Inc	VBIV.OQ	0.018186388
Gamida Cell Ltd	GMDA Gamida Gamida Cell Gamida Cell Ltd	GMDA.OQ	0.018165232
Level One Bancorp Inc	LEVL Level Level One Level One Bancorp Level One Bancorp Inc	LEVL.OQ	0.018157582
Better Choice Company Inc	BTTR Better Better Choice Better Choice Company Better Choice Company Inc	BTTR.PK	0.018150652
Marchex Inc	MCHX Marchex Marchex Inc	MCHX.OQ	0.018111887
Silvercrest Asset Management Group Inc	SAMG Silvercrest Silvercrest Asset Silvercrest Asset Management Silvercrest Asset Management Group Silvercrest Asset Management Group Inc	SAMG.OQ	0.018107248
Mersana Therapeutics Inc	MRSN Mersana Mersana Therapeutics Mersana Therapeutics Inc	MRSN.OQ	0.018053549
GSI Technology Inc	GSIT GSI GSI Technology GSI Technology Inc	GSIT.OQ	0.018044166
Seacoast Commerce Banc Holdings	SCBH Seacoast Seacoast Commerce Seacoast Commerce Banc Seacoast Commerce Banc Holdings	SCBH.PK	0.018043388
Isabella Bank Corp	ISBA Isabella Isabella Bank Isabella Bank Corp	ISBA.PK	0.018035635
Transcat Inc	TRNS Transcat Transcat Inc	TRNS.OQ	0.017987916
LiqTech International Inc	LIQT LiqTech LiqTech International LiqTech International Inc	LIQT.OQ	0.017982331
SolarWindow Technologies Inc	WNDW SolarWindow SolarWindow Technologies SolarWindow Technologies Inc	WNDW.PK	0.01798114
Avalon Globocare Corp	AVCO Avalon Avalon Globocare Avalon Globocare Corp	AVCO.OQ	0.017964613
CompX International Inc	CIX CompX CompX International CompX International Inc	CIX.A	0.017962168
Express Inc	EXPR Express Express Inc	EXPR.N	0.017959929
Twin Disc Inc	TWIN Twin Twin Disc Twin Disc Inc	TWIN.OQ	0.017951826
Clearfield Inc	CLFD Clearfield Clearfield Inc	CLFD.OQ	0.01794597
American Superconductor Corp	AMSC American American Superconductor American Superconductor Corp	AMSC.OQ	0.017921463999999998
Strategic Management & Opportunity Corp	SMPP Strategic Strategic Management Strategic Management & Strategic Management & Opportunity Strategic Management & Opportunity Corp	SMPP.PK	0.017916604
First Guaranty Bancshares Inc	FGBI First First Guaranty First Guaranty Bancshares First Guaranty Bancshares Inc	FGBI.OQ	0.017910423
Gainsco Inc	GANS Gainsco Gainsco Inc	GANS.PK	0.017896646999999998
X4 Pharmaceuticals Inc	XFOR X4 X4 Pharmaceuticals X4 Pharmaceuticals Inc	XFOR.OQ	0.017867393
Hollywall Entertainment Inc	HWAL Hollywall Hollywall Entertainment Hollywall Entertainment Inc	HWAL.PK	0.017847113
Cuisine Solutions Inc	CUSI Cuisine Cuisine Solutions Cuisine Solutions Inc	CUSI.PK	0.017819542
Fortem Resources Inc	FTMR Fortem Fortem Resources Fortem Resources Inc	FTMR.PK	0.017800586
BG Staffing Inc	BGSF BG BG Staffing BG Staffing Inc	BGSF.A	0.01779001
Gencor Industries Inc	GENC Gencor Gencor Industries Gencor Industries Inc	GENC.OQ	0.017765657
China Customer Relations Centers Inc	CCRC China China Customer China Customer Relations China Customer Relations Centers China Customer Relations Centers Inc	CCRC.OQ	0.017752766
Saga Communications Inc	SGA Saga Saga Communications Saga Communications Inc	SGA.OQ	0.017751674
AstroNova Inc	ALOT AstroNova AstroNova Inc	ALOT.OQ	0.0177317
Citi Trends Inc	CTRN Citi Citi Trends Citi Trends Inc	CTRN.OQ	0.017714431
Aldeyra Therapeutics Inc	ALDX Aldeyra Aldeyra Therapeutics Aldeyra Therapeutics Inc	ALDX.OQ	0.017714167
Chimerix Inc	CMRX Chimerix Chimerix Inc	CMRX.OQ	0.017662668
CAT9 Group Inc	CATN CAT9 CAT9 Group CAT9 Group Inc	CATN.PK	0.017615934
United Security Bancshares	UBFO United United Security United Security Bancshares	UBFO.OQ	0.017584706000000002
Yatra Online Inc	YTRA Yatra Yatra Online Yatra Online Inc	YTRA.OQ	0.017580319
Aeglea Bio Therapeutics Inc	AGLE Aeglea Aeglea Bio Aeglea Bio Therapeutics Aeglea Bio Therapeutics Inc	AGLE.OQ	0.017565814
Ohio Valley Banc Corp	OVBC Ohio Ohio Valley Ohio Valley Banc Ohio Valley Banc Corp	OVBC.OQ	0.017563533
First Northwest Bancorp	FNWB First First Northwest First Northwest Bancorp	FNWB.OQ	0.017549646000000002
Red Lion Hotels Corp	RLH Red Red Lion Red Lion Hotels Red Lion Hotels Corp	RLH.N	0.017537777
ESSA Bancorp Inc	ESSA ESSA ESSA Bancorp ESSA Bancorp Inc	ESSA.OQ	0.017535947
Leaf Group Ltd	LEAF Leaf Leaf Group Leaf Group Ltd	LEAF.N	0.017474715
Applied Optoelectronics Inc	AAOI Applied Applied Optoelectronics Applied Optoelectronics Inc	AAOI.OQ	0.017465391
Roan Resources Inc	ROAN Roan Roan Resources Roan Resources Inc	ROAN.N	0.017434116
Owens & Minor Inc	OMI Owens Owens & Owens & Minor Owens & Minor Inc	OMI.N	0.017424683
Natures Sunshine Products Inc	NATR Natures Natures Sunshine Natures Sunshine Products Natures Sunshine Products Inc	NATR.OQ	0.017413432
Solid Biosciences Inc	SLDB Solid Solid Biosciences Solid Biosciences Inc	SLDB.OQ	0.017407349
KVH Industries Inc	KVHI KVH KVH Industries KVH Industries Inc	KVHI.OQ	0.017405218
VW Win Century Inc	VWIN VW VW Win VW Win Century VW Win Century Inc	VWIN.PK	0.017292365
Pingtan Marine Enterprise Ltd	PME Pingtan Pingtan Marine Pingtan Marine Enterprise Pingtan Marine Enterprise Ltd	PME.OQ	0.017291877
Community Financial Corp(Maryland)	TCFC Community Community Financial Community Financial Corp(Maryland)	TCFC.OQ	0.017281826
Geospace Technologies Corp	GEOS Geospace Geospace Technologies Geospace Technologies Corp	GEOS.OQ	0.017246199
LSC Communications Inc	LKSD LSC LSC Communications LSC Communications Inc	LKSD.N	0.017234738
MEI Pharma Inc	MEIP MEI MEI Pharma MEI Pharma Inc	MEIP.OQ	0.017209055
Atento SA	ATTO Atento Atento SA	ATTO.N	0.017203522
Fednat Holding Co	FNHC Fednat Fednat Holding Fednat Holding Co	FNHC.OQ	0.017187878
Collectors Universe Inc	CLCT Collectors Collectors Universe Collectors Universe Inc	CLCT.OQ	0.01717996
C&F Financial Corp	CFFI C&F C&F Financial C&F Financial Corp	CFFI.OQ	0.017179219
Fearless Films Inc	FERL Fearless Fearless Films Fearless Films Inc	FERL.PK	0.017153604
Strongbridge Biopharma plc	SBBP Strongbridge Strongbridge Biopharma Strongbridge Biopharma plc	SBBP.OQ	0.017133257
Kala Pharmaceuticals Inc	KALA Kala Kala Pharmaceuticals Kala Pharmaceuticals Inc	KALA.OQ	0.01705927
Nemaura Medical Inc	NMRD Nemaura Nemaura Medical Nemaura Medical Inc	NMRD.OQ	0.017011043
LifeVantage Corp	LFVN LifeVantage LifeVantage Corp	LFVN.OQ	0.016997268
Minerva Neurosciences Inc	NERV Minerva Minerva Neurosciences Minerva Neurosciences Inc	NERV.OQ	0.016918442
Community Bankers Trust Corp	ESXB Community Community Bankers Community Bankers Trust Community Bankers Trust Corp	ESXB.OQ	0.016884364
Evans Bancorp Inc	EVBN Evans Evans Bancorp Evans Bancorp Inc	EVBN.A	0.016864591
BioXcel Therapeutics Inc	BTAI BioXcel BioXcel Therapeutics BioXcel Therapeutics Inc	BTAI.OQ	0.016824363999999998
Kezar Life Sciences Inc	KZR Kezar Kezar Life Kezar Life Sciences Kezar Life Sciences Inc	KZR.OQ	0.016822313999999998
Millendo Therapeutics Inc	MLND Millendo Millendo Therapeutics Millendo Therapeutics Inc	MLND.OQ	0.016809067
cbdMD Inc	YCBD cbdMD cbdMD Inc	YCBD.A	0.0168044
Monarch Cement Co	MCEM Monarch Monarch Cement Monarch Cement Co	MCEM.PK	0.016803773
CorMedix Inc	CRMD CorMedix CorMedix Inc	CRMD.A	0.01677655
Franklin Financial Services Corp	FRAF Franklin Franklin Financial Franklin Financial Services Franklin Financial Services Corp	FRAF.OQ	0.016758602
Checkpoint Therapeutics Inc	CKPT Checkpoint Checkpoint Therapeutics Checkpoint Therapeutics Inc	CKPT.OQ	0.016747138999999998
Mackinac Financial Corp	MFNC Mackinac Mackinac Financial Mackinac Financial Corp	MFNC.OQ	0.016741682
RigNet Inc	RNET RigNet RigNet Inc	RNET.OQ	0.016740835
Bank7 Corp	BSVN Bank7 Bank7 Corp	BSVN.OQ	0.016662311000000003
Galectin Therapeutics Inc	GALT Galectin Galectin Therapeutics Galectin Therapeutics Inc	GALT.OQ	0.016576678
Hallador Energy Co	HNRG Hallador Hallador Energy Hallador Energy Co	HNRG.OQ	0.016538661
RCI Hospitality Holdings Inc	RICK RCI RCI Hospitality RCI Hospitality Holdings RCI Hospitality Holdings Inc	RICK.OQ	0.016536881
Era Group Inc	ERA Era Era Group Era Group Inc	ERA.N	0.01650776
Sino United Worldwide Consolidated Ltd	SUIC Sino Sino United Sino United Worldwide Sino United Worldwide Consolidated Sino United Worldwide Consolidated Ltd	SUIC.PK	0.01650521
Pacific Green Technologies Inc	PGTK Pacific Pacific Green Pacific Green Technologies Pacific Green Technologies Inc	PGTK.PK	0.016504146
Malaga Financial Corp	MLGF Malaga Malaga Financial Malaga Financial Corp	MLGF.PK	0.016452447
OFS Capital Corp	OFS OFS OFS Capital OFS Capital Corp	OFS.OQ	0.016442403
NL Industries Inc	NL NL NL Industries NL Industries Inc	NL.N	0.016419623
Ardelyx Inc	ARDX Ardelyx Ardelyx Inc	ARDX.OQ	0.016406598999999997
Cue Biopharma Inc	CUE Cue Cue Biopharma Cue Biopharma Inc	CUE.OQ	0.016381848
Acer Therapeutics Inc	ACER Acer Acer Therapeutics Acer Therapeutics Inc	ACER.OQ	0.016379263999999998
Pharmagreen Biotech Inc	PHBI Pharmagreen Pharmagreen Biotech Pharmagreen Biotech Inc	PHBI.PK	0.016333127
Workhorse Group Inc	WKHS Workhorse Workhorse Group Workhorse Group Inc	WKHS.OQ	0.016316201000000002
Medallion Financial Corp	MFIN Medallion Medallion Financial Medallion Financial Corp	MFIN.OQ	0.016311628999999998
Osmotica Pharmaceuticals PLC	OSMT Osmotica Osmotica Pharmaceuticals Osmotica Pharmaceuticals PLC	OSMT.OQ	0.016299936
MVC Capital Inc	MVC MVC MVC Capital MVC Capital Inc	MVC.N	0.016294097
SQL Technologies Corp	SQFL SQL SQL Technologies SQL Technologies Corp	SQFL.PK	0.016285055
Hawthorn Bancshares Inc	HWBK Hawthorn Hawthorn Bancshares Hawthorn Bancshares Inc	HWBK.OQ	0.016263497
Macau Capital Investments Inc	MCIM Macau Macau Capital Macau Capital Investments Macau Capital Investments Inc	MCIM.PK	0.016237926
Capital Bancorp Inc	CBNK Capital Capital Bancorp Capital Bancorp Inc	CBNK.OQ	0.016179516
Eastern Co	EML Eastern Eastern Co	EML.OQ	0.016151483
Enlivex Therapeutics Ltd	ENLV Enlivex Enlivex Therapeutics Enlivex Therapeutics Ltd	ENLV.OQ	0.01614143
Nutriband Inc	NTRB Nutriband Nutriband Inc	NTRB.PK	0.016139004
AXT Inc	AXTI AXT AXT Inc	AXTI.OQ	0.016120273
Phunware Inc	PHUN Phunware Phunware Inc	PHUN.OQ	0.016092652
Peoples Bancorp of North Carolina Inc	PEBK Peoples Peoples Bancorp Peoples Bancorp of Peoples Bancorp of North Peoples Bancorp of North Carolina Peoples Bancorp of North Carolina Inc	PEBK.OQ	0.016089963
GlobalSCAPE Inc	GSB GlobalSCAPE GlobalSCAPE Inc	GSB.A	0.015998355
EyePoint Pharmaceuticals Inc	EYPT EyePoint EyePoint Pharmaceuticals EyePoint Pharmaceuticals Inc	EYPT.OQ	0.015995204
1st Constitution Bancorp	FCCY 1st 1st Constitution 1st Constitution Bancorp	FCCY.OQ	0.015989826999999998
Comtex News Network Inc	CMTX Comtex Comtex News Comtex News Network Comtex News Network Inc	CMTX.PK	0.015950747
Sportsmans Warehouse Holdings Inc	SPWH Sportsmans Sportsmans Warehouse Sportsmans Warehouse Holdings Sportsmans Warehouse Holdings Inc	SPWH.OQ	0.015924292
Resort Savers Inc	RSSV Resort Resort Savers Resort Savers Inc	RSSV.PK	0.015912527
First Capital Inc	FCAP First First Capital First Capital Inc	FCAP.OQ	0.01588864
Colony Bankcorp Inc	CBAN Colony Colony Bankcorp Colony Bankcorp Inc	CBAN.OQ	0.015882409
Sol Gel Technologies Ltd	SLGL Sol Sol Gel Sol Gel Technologies Sol Gel Technologies Ltd	SLGL.OQ	0.01587466
Liquidia Technologies Inc	LQDA Liquidia Liquidia Technologies Liquidia Technologies Inc	LQDA.OQ	0.015870023
Marrone Bio Innovations Inc	MBII Marrone Marrone Bio Marrone Bio Innovations Marrone Bio Innovations Inc	MBII.OQ	0.015818733
California BanCorp	CALB California California BanCorp	CALB.PK	0.015814302
Escalade Inc	ESCA Escalade Escalade Inc	ESCA.OQ	0.015812644
Americatowne Holdings Inc	ATMO Americatowne Americatowne Holdings Americatowne Holdings Inc	ATMO.PK	0.015802783
EOS Inc	EOSS EOS EOS Inc	EOSS.PK	0.015794772
Pyxus International Inc	PYX Pyxus Pyxus International Pyxus International Inc	PYX.N	0.015782043
Biosig Technologies Inc	BSGM Biosig Biosig Technologies Biosig Technologies Inc	BSGM.OQ	0.015751618000000002
River Financial Corp	RVRF River River Financial River Financial Corp	RVRF.PK	0.015735103
FNB Bancorp Inc	FBIP FNB FNB Bancorp FNB Bancorp Inc	FBIP.PK	0.015734128
Synalloy Corp	SYNL Synalloy Synalloy Corp	SYNL.OQ	0.01573141
Charah Solutions Inc	CHRA Charah Charah Solutions Charah Solutions Inc	CHRA.N	0.015724548999999997
Horizon Technology Finance Corp	HRZN Horizon Horizon Technology Horizon Technology Finance Horizon Technology Finance Corp	HRZN.OQ	0.015688277
United Health Products Inc	UEEC United United Health United Health Products United Health Products Inc	UEEC.PK	0.015626105
Dyadic International Inc	DYAI Dyadic Dyadic International Dyadic International Inc	DYAI.OQ	0.015558016000000001
PRGX Global Inc	PRGX PRGX PRGX Global PRGX Global Inc	PRGX.OQ	0.015537007
Notox Technologies Corp	NTOX Notox Notox Technologies Notox Technologies Corp	NTOX.PK	0.015535323
Malvern Bancorp Inc	MLVF Malvern Malvern Bancorp Malvern Bancorp Inc	MLVF.OQ	0.015507294
Intec Pharma Ltd	NTEC Intec Intec Pharma Intec Pharma Ltd	NTEC.OQ	0.015485009
Danaos Corp	DAC Danaos Danaos Corp	DAC.N	0.01538849
Delta Apparel Inc	DLA Delta Delta Apparel Delta Apparel Inc	DLA.A	0.015374981999999999
BioTime Inc	BTX BioTime BioTime Inc	BTX.A	0.015333767
Open Bank	OPBK Open Open Bank	OPBK.OQ	0.015314301
Information Services Group Inc	III Information Information Services Information Services Group Information Services Group Inc	III.OQ	0.015308602
California First National Bancorp	CFNB California California First California First National California First National Bancorp	CFNB.PK	0.015270058999999999
Barnes & Noble Education Inc	BNED Barnes Barnes & Barnes & Noble Barnes & Noble Education Barnes & Noble Education Inc	BNED.N	0.015262675
Youngevity International Inc	YGYI Youngevity Youngevity International Youngevity International Inc	YGYI.OQ	0.01525745
Acacia Research Corp	ACTG Acacia Acacia Research Acacia Research Corp	ACTG.OQ	0.015242142
Seres Therapeutics Inc	MCRB Seres Seres Therapeutics Seres Therapeutics Inc	MCRB.OQ	0.015222198999999999
FNCB Bancorp Inc	FNCB FNCB FNCB Bancorp FNCB Bancorp Inc	FNCB.OQ	0.015216915
First Financial Northwest Inc	FFNW First First Financial First Financial Northwest First Financial Northwest Inc	FFNW.OQ	0.015210643999999999
J Alexanders Holdings Inc	JAX J J Alexanders J Alexanders Holdings J Alexanders Holdings Inc	JAX.N	0.015202801
Anavex Life Sciences Corp	AVXL Anavex Anavex Life Anavex Life Sciences Anavex Life Sciences Corp	AVXL.OQ	0.015197971000000001
Oak Valley Bancorp	OVLY Oak Oak Valley Oak Valley Bancorp	OVLY.OQ	0.015174776000000001
Coda Octopus Group Inc	CODA Coda Coda Octopus Coda Octopus Group Coda Octopus Group Inc	CODA.OQ	0.015157118999999998
Frontier Communications Corp	FTR Frontier Frontier Communications Frontier Communications Corp	FTR.OQ	0.015146198
Medixall Group Inc	MDXL Medixall Medixall Group Medixall Group Inc	MDXL.PK	0.015107658999999999
Stereotaxis Inc	STXS Stereotaxis Stereotaxis Inc	STXS.PK	0.015100621000000002
First Keystone Corp	FKYS First First Keystone First Keystone Corp	FKYS.PK	0.015083754
Ascena Retail Group Inc	ASNA Ascena Ascena Retail Ascena Retail Group Ascena Retail Group Inc	ASNA.OQ	0.01508022
Prudential Bancorp Inc	PBIP Prudential Prudential Bancorp Prudential Bancorp Inc	PBIP.OQ	0.01507421
Vince Holding Corp	VNCE Vince Vince Holding Vince Holding Corp	VNCE.N	0.015055561
TravelCenters of America LLC	TA TravelCenters TravelCenters of TravelCenters of America TravelCenters of America LLC	TA.OQ	0.015043899
Provident Financial Holdings Inc	PROV Provident Provident Financial Provident Financial Holdings Provident Financial Holdings Inc	PROV.OQ	0.015032532
Scully Royalty Ltd	SRL Scully Scully Royalty Scully Royalty Ltd	SRL.N	0.015017946
Veritone Inc	VERI Veritone Veritone Inc	VERI.OQ	0.015012299
KULR Technology Group Inc	KUTG KULR KULR Technology KULR Technology Group KULR Technology Group Inc	KUTG.PK	0.01491462
Windtree Therapeutics Inc	WINT Windtree Windtree Therapeutics Windtree Therapeutics Inc	WINT.PK	0.014906062
Turtle Beach Corp	HEAR Turtle Turtle Beach Turtle Beach Corp	HEAR.OQ	0.014876723
TESSCO Technologies Inc	TESS TESSCO TESSCO Technologies TESSCO Technologies Inc	TESS.OQ	0.0148548
Maxus Realty Trust Inc	MRTI Maxus Maxus Realty Maxus Realty Trust Maxus Realty Trust Inc	MRTI.PK	0.014818607
Northwest Biotherapeutics Inc	NWBO Northwest Northwest Biotherapeutics Northwest Biotherapeutics Inc	NWBO.PK	0.014806159
SilverBow Resources Inc	SBOW SilverBow SilverBow Resources SilverBow Resources Inc	SBOW.N	0.014798408999999998
Northwest Indiana Bancorp	NWIN Northwest Northwest Indiana Northwest Indiana Bancorp	NWIN.PK	0.01479601
RR Donnelley & Sons Co	RRD RR RR Donnelley RR Donnelley & RR Donnelley & Sons RR Donnelley & Sons Co	RRD.N	0.014788653999999998
Hill International Inc	HIL Hill Hill International Hill International Inc	HIL.N	0.014752083000000001
